id,date,bank_category,bank_name,atms_crms_onsite,atms_crms_offsite,pos,micro_atms,bharat_qr,upi_qr,credit_cards,debit_cards,cc_pay_trns_at_pos_vol,cc_pay_trns_at_pos_val,cc_pay_trns_online_vol,cc_pay_trns_online_val,cc_pay_trns_other_vol,cc_pay_trns_other_val,cc_cash_withdraw_atm_val,cc_cash_withdraw_atm_vol,dc_pay_trns_at_pos_vol,dc_pay_trns_at_pos_val,dc_pay_trns_online_vol,dc_pay_trns_online_val,dc_pay_trns_other_vol,dc_pay_trns_other_val,dc_cash_withdraw_atm_val,dc_cash_withdraw_atm_vol,dc_cash_withdraw_pos_val,dc_cash_withdraw_pos_vol
698,01-02-2023,Private Sector Banks,South Indian Bank,860,418,14629,0,6670,73358,198707,3647979,461710,1442855.94,385762,2674051.5,0,0,0,0,1532878,2808756.17,255717,795072.99,0,0,2981508,13492756.65,0,0
699,01-02-2023,Foreign Banks,Standard Chartered Bank,103,71,0,0,0,0,1067422,1157081,1310459,4106872.15,1246066,5899690.29,0,0,2483,15264.4,844052,1821843.15,109663,533172.15,40,738.87,794456,3797351.47,0,0
700,01-02-2023,Public Sector Banks,State Bank of India,25635,39993,1144642,51989,582935,2220361,16505981,273547554,24634634,75887454.48,17811748,144503602,1678,0,111052,404748.18,46991238,95370344.07,18822889,35812055.38,1678,22508.29,183729048,898529464.1,44250,42230.26
701,01-02-2023,Small Finance Banks,Suryoday Small Finance Bank,0,0,0,67,0,0,0,560598,0,0,0,0,0,0,0,0,21886,27169,2451,5508.27,0,0,183418,510457.16,0,0
702,01-02-2023,Private Sector Banks,Tamilnad Mercantile Bank,482,667,0,0,0,0,40979,2173879,43145,194749.59,18294,103463.31,0,0,2502,9660.2,397251,870472.16,83965,175747.36,99,292.35,4758191,20209790.6,0,0
703,01-02-2023,Public Sector Banks,UCO Bank,2199,217,10566,3568,1358,575707,0,12402099,0,0,0,0,0,0,0,0,1803263,3420674.77,400451,980375.13,882,14994.75,6776551,30547531.47,916,846.97
704,01-02-2023,Small Finance Banks,Ujjivan Small Finance Bank,509,3,0,0,0,350707,0,8595110,0,0,0,0,0,0,0,0,266252,425840.42,103448,238528.58,0,0,3293661,14708693.81,119,106.55
705,01-02-2023,Public Sector Banks,Union Bank of India,8042,3190,40088,8017,47725,238298,633323,47402239,567176,2005751.5,367453,1432578.97,0,0,7613,64459.91,9090572,13727443.01,3910201,6601574.55,2684,10086.05,44685265,134862053.4,15572,15519.78
706,01-02-2023,Small Finance Banks,Unity Small Finance Bank,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707,01-02-2023,Small Finance Banks,Utkarsh Small Finance Bank,276,7,0,533,0,15567,0,1533668,0,0,0,0,0,0,0,0,36164,61927.91,8869,21716.62,12,111.2,273384,1182166.61,0,0
708,01-02-2023,Foreign Banks,Woori Bank,,,0,0,0,0,0,960,0,0,0,0,0,0,0,0,4076,12745.42,1421,4028.38,0,0,1016,6993.2,0,0
709,01-02-2023,Private Sector Banks,Yes Bank,1078,185,66743,73685,365610,138121613,1395685,4339149,1965411,6898875.35,854364,7343481.98,0,0,20075,91542.56,969888,2067286.77,411557,1242727.78,58,1120.58,2770767,12865624.85,564,561
710,01-03-2023,Small Finance Banks,AU Small Finance Bank,490,3,0,367,0,1006983,504543,2500440,697935,4292634.36,872812,6011721.11,1422,691.18,3657,20683,235946,572439.93,277392,777260.67,184,2921.5,1050964,6995371.9,592,592.05
711,01-03-2023,Payment Banks,Airtel Payments Bank,0,0,0,63134,0,4449953,0,4163024,0,0,0,0,0,0,0,0,277,259.51,266004,323393.5,0,0,1287,5967.2,0,0
712,01-03-2023,Foreign Banks,American Express,0,0,52860,0,0,0,1336775,0,1103730,8163420.89,3473250,31190078.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,01-03-2023,Private Sector Banks,Axis Bank,5800,10127,1449143,847,593004,56599685,12127172,30241706,28385038,85539623.53,16123963,78957411.44,0,0,80029,343480.8,9196486,22187563.6,4443197,16168581.38,17752,453761.73,22400676,139863357.6,0,0
714,01-03-2023,Private Sector Banks,Bandhan Bank,433,5,40124,0,0,0,0,5361293,0,0,0,0,0,0,0,0,450443,1159378.03,202320,655587.69,0,0,2591433,13832477.15,29443,29724.49
715,01-03-2023,Foreign Banks,Bank of America,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716,01-03-2023,Public Sector Banks,Bank of Baroda,8786,2615,23354,43006,7665,1157216,1947283,82585036,2224205,6888481.05,2027994,11176685.76,0,0,9683,47533.6,6195899,12180467.31,1968492,5512103.93,3,4,27495790,131624668.5,946,905.99
717,01-03-2023,Public Sector Banks,Bank of India,5325,2889,42597,16349,103,663556,77101,47125002,153719,532801.84,70907,270779.28,0,0,10277,61234.62,4158217,7417777.42,1589268,2497578.75,0,0,17975573,72071281.6,3454,3430.32
718,01-03-2023,Public Sector Banks,Bank of Maharashtra,1902,423,1953,1971,355014,1091291,33493,13377060,57199,237965.41,25062,134698.11,0,0,1048,5052.2,1736343,2773388.56,664967,1028880.89,7988,90229.54,6498001,28156430.87,0,0
719,01-03-2023,Foreign Banks,Barclays Bank,0,0,0,0,1,0,0,908,0,0,0,0,0,0,0,0,24,42.19,5,8.28,0,0,322,2786.1,0,0
720,01-03-2023,Private Sector Banks,CSB Bank,476,52,0,1188,6170,0,6460,886810,16702,67308.99,13210,140499.38,0,0,0,0,236202,420205.25,29308,69970.36,18,138.6,533844,2555341.15,5,8.3
721,01-03-2023,Public Sector Banks,Canara Bank,8098,4032,62557,12918,58,2402702,624417,51324626,786830,2276109.11,315405,1342530.85,0,0,69770,365750.1,8408688,17992152.36,2168674,4979935.86,5731,94598.85,35009127,160685239.8,1329,1128.76
722,01-03-2023,Small Finance Banks,Capital Small Finance Bank,170,2,0,0,0,0,0,200677,0,0,0,0,0,0,0,0,37460,103504.55,10632,29614.82,0,0,133171,737058.95,0,0
723,01-03-2023,Public Sector Banks,Central Bank of India,2609,326,2154,9254,7124,653635,0,28360519,0,0,0,0,0,0,0,0,2249664,4836896.92,501662,1150194.33,0,0,9399879,42535145.17,10096,10675.84
724,01-03-2023,Foreign Banks,Citibank,0,0,0,0,0,0,162478,0,128899,748452.96,188982,2837631.29,0,0,768,5800.8,0,0,0,0,0,0,0,0,0,0
725,01-03-2023,Private Sector Banks,City Union Bank,1124,554,6843,34699,0,46217,6059,2745671,9783,32985.64,4342,29473.31,0,0,213,988.7,721433,1473868.48,119581,274085.28,0,0,2776882,14890090.25,0,0
726,01-03-2023,Foreign Banks,DBS Bank,451,497,474,93,0,3071,222375,1871842,233443,932583.64,145720,1327143.32,0,0,3070,9261.9,446774,771318.87,137350,341265.58,0,0,1079673,5125303.57,0,0
727,01-03-2023,Private Sector Banks,DCB Bank,391,5,8553,0,8193,0,0,951516,0,0,0,0,0,0,0,0,130195,329190.99,29391,134716,384,11319.4,292523,1634119.87,0,0
728,01-03-2023,Foreign Banks,Deutsche Bank,13,18,0,0,0,2,0,115898,0,0,0,0,0,0,0,0,45988,126085.2,22225,73251.67,0,0,45982,262653.26,0,0
729,01-03-2023,Private Sector Banks,Dhanlaxmi Bank,228,42,1491,0,0,28357,9124,538487,21313,45257.33,6339,21650.73,13,34.31,228,725.6,240264,382569.21,21049,54303.43,0,0,501516,2200768.96,0,0
730,01-03-2023,Small Finance Banks,ESAF Small Finance Bank,526,2,0,2023,0,0,0,4878587,0,0,0,0,0,0,0,0,255739,350417.18,16448,35782.77,0,0,1183718,6108484.41,37,21.3
731,01-03-2023,Small Finance Banks,Equitas Small Finance Bank,346,3,22866,293,44150,0,0,3262002,0,0,0,0,0,0,0,0,212438,360144.98,54944,254850.49,0,0,1175594,3399150.4,0,0
732,01-03-2023,Private Sector Banks,Federal Bank,1565,349,18487,0,48963,4002758,552275,13060322,1184804,3774226.82,1125934,7138659.15,0,0,3786,16328,4593631,8452807.39,1804335,4576268.93,2566,32692.95,9344478,46366852.86,195,172.6
733,01-03-2023,Small Finance Banks,Fincare Small Finance Bank,144,0,0,0,0,0,0,4386303,0,0,0,0,0,0,0,0,51469,68482.79,5570,12525.43,0,0,981133,5223854.12,0,0
734,01-03-2023,Payment Banks,Fino Payments Bank,0,0,0,369701,0,19286,0,6633457,0,0,0,0,0,0,0,0,231082,552081.4,22101,24072.17,0,0,2180788,7091622.58,220,131
735,01-03-2023,Private Sector Banks,HDFC Bank,10301,9426,1512326,4232,1791634,0,17535910,50744860,33182460,133390456.9,30105989,243007781,0,0,210977,1234208.37,19705910,50432968.58,12994325,41955045.64,99009,1669800.16,42482104,259747740,70054,70030.03
736,01-03-2023,Foreign Banks,HSBC,46,28,0,0,0,0,699170,582108,734477,2502329.66,1065152,5220534.34,0,0,1643,12636.47,313749,1033024.52,0,0,0,0,262183,1527926.53,0,0
737,01-03-2023,Private Sector Banks,ICICI Bank,9003,7639,1269839,9509,561067,3059378,14458594,32750633,19530003,71778570.47,30361286,167922184.2,49,2580.11,52836,263883.5,12147057,32372702.5,4916026,19952569.9,24659,253799.37,21489547,146214374.8,17,6.23
738,01-03-2023,Private Sector Banks,IDBI Bank,2244,1090,21575,184,8522,226938,43961,11384081,70391,225985.42,48841,176831.96,0,0,424,2348,2092571,4153348.61,417706,1052105.66,0,0,6494220,32303549.28,299,307.69
739,01-03-2023,Private Sector Banks,IDFC First Bank,656,269,38171,10834,0,38079,1543860,6272188,2139603,7388979.06,1824876,12439649.04,0,0,25565,96907.9,1039038,2222141.99,370148,1863342.26,0,0,3966559,20211183.84,0,0
740,01-03-2023,Payment Banks,India Post Payments Bank,0,0,0,157730,0,141894,0,9719920,0,0,0,0,0,0,0,0,0,0,599775,409530.96,0,0,0,0,0,0
741,01-03-2023,Public Sector Banks,Indian Bank,4338,591,13660,10750,0,1829116,170304,31414438,134122,463970.82,69711,309608.89,0,0,3160,19858.64,4844410,9418157.96,1945974,3426159.28,4530,72513.26,21160256,99704204,47107,47072.46
742,01-03-2023,Public Sector Banks,Indian Overseas Bank,2783,693,0,0,0,257750,79819,16460769,74384,191986,27945,82483.66,0,0,2397,11161.58,3220993,6020500.88,896314,1697675.49,0,0,15613668,65361140.87,0,0
743,01-03-2023,Private Sector Banks,IndusInd Bank,1675,1205,260739,146,58593,3322330,2224570,8377229,3654078,18489664.2,2398232,50583820.67,0,0,29505,149839.39,1316275,3019614.66,843183,3333226.77,1028,74547.56,4824781,27433221.63,0,0
744,01-03-2023,Private Sector Banks,Jammu & Kashmir Bank,882,619,11618,945,0,135559,77297,3858936,176092,1241981.28,113144,354980.83,0,0,8500,33288.5,1775810,2810527.9,1943462,1056359.28,0,0,6273966,31130408.6,2,0.6
745,01-03-2023,Small Finance Banks,Jana Small Finance Bank,59,2,0,161,0,494709,0,2755646,0,0,0,0,0,0,0,0,48917,86757.27,8030,18176.25,0,0,374907,1976378.8,0,0
746,01-03-2023,Payment Banks,Jio Payments Bank,0,0,0,0,0,2422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747,01-03-2023,Private Sector Banks,Karnataka Bank,888,586,9311,0,0,50928,0,5180946,0,0,0,0,0,0,0,0,1378631,2358793.31,193751,435343.27,0,0,4444239,20469199.8,0,0
748,01-03-2023,Private Sector Banks,Karur Vysya Bank,1400,840,10117,0,0,24302,10423,4283734,30849,204318.28,9762,113165.86,0,0,851,6934.49,1621751,3538928.93,287766,930491.32,9484,219523.07,4959838,23897228.31,0,0
749,01-03-2023,Private Sector Banks,Kotak Mahindra Bank,1532,1431,75381,15572,57034,423761,4917023,28291903,5471059,20289015.34,4420354,29896164.57,0,0,49389,187105.46,4014678,7546853.37,2877185,7185875.38,0,0,11995179,55378132.91,0,0
750,01-03-2023,Payment Banks,NSDL Payments Bank,0,0,0,317170,0,0,0,534786,0,0,0,0,0,0,0,0,750,755.47,57287,28469.64,0,0,3877,15442.68,0,0
751,01-03-2023,Private Sector Banks,Nainital Bank,0,0,0,0,0,0,0,206055,0,0,0,0,0,0,0,0,27455,50383.94,15058,34048.21,0,0,95398,438577.16,19,13.9
752,01-03-2023,Small Finance Banks,North East Small Finance Bank,11,1,0,0,0,0,0,390875,0,0,0,0,0,0,0,0,15538,22717.51,0,0,0,0,62882,260194.43,0,0
753,01-03-2023,Payment Banks,Paytm Payments Bank,1,62,610707,0,0,29424070,0,37946000,0,0,0,0,0,0,0,0,446161,540635.29,1219491,2067329.1,0,0,1528664,6306700.8,0,0
754,01-03-2023,Public Sector Banks,Punjab & Sind Bank,814,21,1003,357,1104,38498,0,3749801,0,0,0,0,0,0,0,0,642973,1402987.38,136326,423188.26,0,0,1663163,7642608.1,0,0
755,01-03-2023,Public Sector Banks,Punjab National Bank,8196,4702,47172,11265,633034,198735,316860,40691768,494676,1734871.79,199625,800955.71,0,0,4827,16073.73,6769802,14963223.15,3355745,6680745.01,0,0,29588266,146888446.7,0,0
756,01-03-2023,Private Sector Banks,RBL Bank,375,39,887793,0,47471,77442,4410550,1602547,7212132,32793322.92,3335758,27631237.94,0,0,43628,146680.67,257829,565690.45,117159,586848.78,136,6114.59,655056,3311059.19,0,0
757,01-03-2023,Foreign Banks,SBM Bank India,0,0,0,374406,0,0,1072764,602345,536442,2063773.03,1207156,4230351.02,0,0,48461,297920.6,34389,56895.24,25428,73972.99,0,0,83744,241656.96,0,0
758,01-03-2023,Small Finance Banks,Shivalik Small Finance Bank,26,1,0,279,0,0,0,84352,0,0,0,0,0,0,0,0,6217,11858.87,4666,15061.08,0,0,37820,200538.6,0,0
759,01-03-2023,Private Sector Banks,South Indian Bank,872,417,15044,0,7029,75863,203295,3664965,479453,1588783.54,420025,3121512.07,0,0,0,0,1593146,3018625.37,269025,884664.65,0,0,3251777,14947376.12,0,0
760,01-03-2023,Foreign Banks,Standard Chartered Bank,102,69,0,0,0,0,1061075,1137359,1442980,4625803.84,1412938,7431878.52,0,0,2756,16699.4,889083,1958930.78,118234,644616.04,51,831.42,831835,4060862.27,0,0
761,01-03-2023,Public Sector Banks,State Bank of India,25682,39945,1146740,51741,722771,2399684,16762444,273903638,27322424,86632553.03,20206076,159694711.1,0,0,126479,472264.02,49282755,100159940.1,19575152,38193220.95,1755,23109.11,194487345,951444968.2,45681,43125.59
762,01-03-2023,Small Finance Banks,Suryoday Small Finance Bank,0,0,0,67,0,0,0,568119,0,0,0,0,0,0,0,0,28683,33208.79,3750,6297.39,0,0,272754,587165.38,0,0
763,01-03-2023,Private Sector Banks,Tamilnad Mercantile Bank,482,668,5942,0,0,55279,40895,2176364,54379,257226.47,12595,70091.2,0,0,2631,9689.7,431231,954396.01,91559,209614.67,100,261.74,5351858,22555449.5,0,0
764,01-03-2023,Public Sector Banks,UCO Bank,2202,219,10949,3568,1204,600094,0,12526099,0,0,0,0,0,0,0,0,1931756,3620368.86,455215,1077396.65,1095,17997.39,7357149,33123445.7,900,870.99
765,01-03-2023,Small Finance Banks,Ujjivan Small Finance Bank,514,3,0,0,0,373373,0,8691212,0,0,0,0,0,0,0,0,290086,460630.12,116663,275151.54,0,0,3774237,17243426.89,102,86.9
766,01-03-2023,Public Sector Banks,Union Bank of India,8042,3190,40056,8019,57395,239150,645447,50134669,542780,1958718.29,361433,1423780.77,0,0,7312,57948.03,8157542,14614311.71,4183472,7002206.74,1919,8984.82,48455295,147864708.5,19595,16562.11
767,01-03-2023,Small Finance Banks,Unity Small Finance Bank,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
768,01-03-2023,Small Finance Banks,Utkarsh Small Finance Bank,280,7,0,546,0,16497,0,1572438,0,0,0,0,0,0,0,0,39896,66738.33,10845,30298.26,16,71.63,319023,1392442.69,0,0
769,01-03-2023,Foreign Banks,Woori Bank,0,0,0,0,0,0,0,977,0,0,0,0,0,0,0,0,4255,12589.59,1451,4741.84,0,0,1188,8437.84,0,0
770,01-03-2023,Private Sector Banks,Yes Bank,1099,186,67913,77232,364741,140746197,1419422,4425818,2173581,7847841.24,972713,8815274.36,0,0,22620,102937.05,1030772,2182030.64,431294,1456442.14,14,209.71,3073617,14234023.03,640,641
771,01-04-2023,Small Finance Banks,AU Small Finance Bank,491,3,0,372,0,1033069,541696,2509656,737939,4402323.05,816617,6005108.39,1111,564.09,3882,21604.9,229488,588494.14,212923,610885.96,197,4015.1,1019505,6832947.8,549,551.84
772,01-04-2023,Payment Banks,Airtel Payments Bank,0,0,0,68294,0,4342977,0,4590379,0,0,0,0,0,0,0,0,1651,2868.02,315355,403089.93,0,0,9477,50930.1,0,0
773,01-04-2023,Foreign Banks,American Express,0,0,53768,0,0,0,1342190,0,1149894,8800198.95,3190325,27866469.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
774,01-04-2023,Private Sector Banks,Axis Bank,5813,10074,1461326,748,622537,58461245,12271981,30646400,27741616,83808040.42,15129483,72328483.61,0,0,76021,328693.35,9162012,24082949.51,4031174,14631637.15,16863,423730.29,22004298,138386490.1,0,0
775,01-04-2023,Private Sector Banks,Bandhan Bank,433,5,40770,0,0,0,0,5414849,0,0,0,0,0,0,0,0,450219,1255772.09,192808,611089.05,0,0,2552440,13714518.6,28867,29108.02
776,01-04-2023,Foreign Banks,Bank of America,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
777,01-04-2023,Public Sector Banks,Bank of Baroda,8643,2541,23305,43426,7620,1181187,1945379,83332335,2254745,7069493.28,1960919,10342712.46,0,0,9256,45530.4,5968032,12455723.52,1506891,4609620.03,7,13.18,26198522,128162672.1,691,653.27
778,01-04-2023,Public Sector Banks,Bank of India,5326,2895,42610,16349,18,670941,77006,47171065,148828,512190.73,66090,251533.46,0,0,9827,58114.26,4034377,7713914.01,1428651,2294279.63,0,0,17402573,71390237.46,3253,3234.2
779,01-04-2023,Public Sector Banks,Bank of Maharashtra,1921,420,1946,1970,355014,1099529,33332,13427212,53996,218437.46,21824,107445.87,0,0,941,4438,1701718,2848951.95,617495,959929.98,7405,84859.62,6255286,27671607.76,0,0
780,01-04-2023,Foreign Banks,Barclays Bank,0,0,0,0,1,0,0,914,0,0,0,0,0,0,0,0,55,268.02,6,145.81,0,0,315,2655.5,0,0
781,01-04-2023,Private Sector Banks,CSB Bank,478,52,0,0,6347,0,10354,887549,22921,90672.89,20038,185732.66,0,0,0,0,237114,458657.24,25805,59464.55,12,104.4,497982,2435391.15,14,16
782,01-04-2023,Public Sector Banks,Canara Bank,8101,4031,62470,13427,58,2418234,624494,51705336,765416,2244183.93,322563,1316583.84,0,0,62939,325850.5,8118523,19024920.81,2187264,5287488.62,5413,87774.19,33738373,158016698.3,1104,947.37
783,01-04-2023,Small Finance Banks,Capital Small Finance Bank,170,2,0,0,0,0,0,261950,0,0,0,0,0,0,0,0,37096,104248.26,10068,26271.29,0,0,123926,664601.94,0,0
784,01-04-2023,Public Sector Banks,Central Bank of India,2609,425,2198,9254,7149,656552,0,28245823,0,0,0,0,0,0,0,0,2209330,5078073.19,460363,1067014.82,0,0,9221986,42947399.14,9009,9577.02
785,01-04-2023,Foreign Banks,Citibank,0,0,0,0,0,0,165190,0,120132,707281.9,181719,2554100.2,0,0,590,4390.3,0,0,0,0,0,0,0,0,0,0
786,01-04-2023,Private Sector Banks,City Union Bank,1124,554,6827,36397,0,47449,6793,2745129,12681,48800.69,5658,40927.04,0,0,263,1347.1,712958,1636511.14,105336,246705.54,0,0,2655856,14213599.85,0,0
787,01-04-2023,Foreign Banks,DBS Bank,455,494,486,95,0,3834,251465,1859518,258910,1002607.04,159972,1333989.17,0,0,2931,8214.9,427480,799103.02,121663,305082.3,0,0,1024866,4920802.57,0,0
788,01-04-2023,Private Sector Banks,DCB Bank,393,5,8490,0,8339,0,0,958237,0,0,0,0,0,0,0,0,125935,320299.87,26787,118999.25,341,11321.42,284857,1590335.04,0,0
789,01-04-2023,Foreign Banks,Deutsche Bank,13,18,0,0,0,0,0,115788,0,0,0,0,0,0,0,0,47262,134846.3,19082,59756.21,0,0,46087,267800.21,0,0
790,01-04-2023,Private Sector Banks,Dhanlaxmi Bank,229,41,1499,0,0,28533,9153,542783,21787,48302.47,6028,21897.74,10,29.57,163,479.2,236595,419278.7,19070,43935.32,0,0,473532,2151185.3,0,0
791,01-04-2023,Small Finance Banks,ESAF Small Finance Bank,542,3,0,2044,0,0,0,4917084,0,0,0,0,0,0,0,0,260761,371979.12,17330,33726.16,0,0,990242,4764965.81,22,12.6
792,01-04-2023,Small Finance Banks,Equitas Small Finance Bank,347,3,24400,303,48675,0,0,3305110,0,0,0,0,0,0,0,0,210303,386504.23,57754,291242.47,0,0,1095902,3584547.89,0,0
793,01-04-2023,Private Sector Banks,Federal Bank,1567,348,18564,0,43087,4057938,592915,13094800,1226247,3801684.58,1125294,6304153.5,0,0,3498,15248.4,4644380,9383227.48,1652887,4059515.12,2394,30467.34,8798953,44735195.31,206,189
794,01-04-2023,Small Finance Banks,Fincare Small Finance Bank,145,0,0,0,0,0,0,4508188,0,0,0,0,0,0,0,0,49534,68389.83,6937,12690.34,0,0,861326,4375011.77,0,0
795,01-04-2023,Payment Banks,Fino Payments Bank,0,0,0,373585,0,17076,0,6848460,0,0,0,0,0,0,0,0,202506,454813.89,16450,21251.79,0,0,1994109,6726572.11,173,105.9
796,01-04-2023,Private Sector Banks,HDFC Bank,10607,9446,1481054,4232,1774480,0,17878964,51126224,33969907,139112120.8,29806694,240459813.8,0,0,206808,1202641.95,19627420,54558853.16,12027658,38370550.75,91524,1477397.17,41960532,258557982.9,65365,65418.39
797,01-04-2023,Foreign Banks,HSBC,46,28,0,0,0,0,698264,590733,757405,2605103.36,1084610,4609626.09,0,0,1512,10594.5,325307,1107473.59,0,0,0,0,257724,1523954.41,0,0
798,01-04-2023,Private Sector Banks,ICICI Bank,9053,7516,1292644,9506,564744,3093149,14577079,32604496,20228593,76926875.31,29649650,149745794.4,38,1910.4,51397,255176.5,12250128,35506874.92,4369627,17856640.15,14603,138637.79,21084520,144254169,7,3.15
799,01-04-2023,Private Sector Banks,IDBI Bank,2247,1087,21202,184,8690,229055,44173,11296364,72455,230944.72,41477,151465.55,0,0,424,2540,2068715,4460560.98,350743,880590.24,0,0,6230985,31333177.6,276,276.68
800,01-04-2023,Private Sector Banks,IDFC First Bank,689,271,37689,11033,0,38079,1570245,6369035,2167896,7349029.38,1795108,11546511.71,0,0,25261,96869.95,1019194,2389547,332562,1576017.47,0,0,3944612,20203456.57,0,0
801,01-04-2023,Payment Banks,India Post Payments Bank,0,0,0,158132,0,156841,0,10097269,0,0,0,0,0,0,0,0,0,0,683504,363418.48,0,0,0,0,0,0
802,01-04-2023,Public Sector Banks,Indian Bank,4125,565,13532,10750,0,2383375,169683,31850981,142771,506820.8,70605,297279.9,0,0,3247,19808,4817331,10312727.21,1795925,3230117.45,3197,49896.46,20639767,98062571.38,38950,38749.09
803,01-04-2023,Public Sector Banks,Indian Overseas Bank,2760,710,0,0,0,258555,80989,16635816,73690,192582.84,27065,74735.4,0,0,2244,10723.87,3247249,6614788.52,869393,1634748.15,0,0,11606166,49996534.41,0,0
804,01-04-2023,Private Sector Banks,IndusInd Bank,1692,1170,273561,146,58661,3381070,2273521,8449611,3611489,17190745.11,2305269,45814168.92,0,0,28137,137899.45,1289693,3151594.46,774088,2934730.66,924,77313.63,4663241,25831977.87,0,0
805,01-04-2023,Private Sector Banks,Jammu & Kashmir Bank,895,621,11560,945,0,140077,86892,3884277,157669,1122569.45,102624,306958.22,0,0,7677,31657,2229048,2820739.48,1594086,946069.08,0,0,6232539,33517340.62,1,2
806,01-04-2023,Small Finance Banks,Jana Small Finance Bank,59,2,0,164,0,494766,0,2794638,0,0,0,0,0,0,0,0,51429,90853.96,8290,22266.46,0,0,360229,1853720.8,0,0
807,01-04-2023,Payment Banks,Jio Payments Bank,0,0,0,0,0,5275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808,01-04-2023,Private Sector Banks,Karnataka Bank,886,586,9299,0,0,51991,0,5196360,0,0,0,0,0,0,0,0,1319648,2480791.28,178542,410444.7,0,0,4156957,19486147.41,0,0
809,01-04-2023,Private Sector Banks,Karur Vysya Bank,1398,841,8406,0,0,24798,10552,4314928,31334,206697.43,8876,94496.55,0,0,809,6302.84,1580477,3664413.13,273861,883558.88,8045,180143.46,4732991,23009728.9,0,0
810,01-04-2023,Private Sector Banks,Kotak Mahindra Bank,1528,1433,75520,15881,61995,430972,5034646,28656273,5441381,21064253.66,4159721,27403954.59,0,0,47024,182951.29,3897726,7949585.29,2631671,6427220.89,0,0,11802588,54889697.96,0,0
811,01-04-2023,Payment Banks,NSDL Payments Bank,0,0,0,334559,0,0,0,560908,0,0,0,0,0,0,0,0,725,676.9,20273,13532.35,0,0,3985,16927.12,0,0
812,01-04-2023,Private Sector Banks,Nainital Bank,0,0,0,0,0,0,0,208441,0,0,0,0,0,0,0,0,24821,47542.59,13101,29312.78,0,0,91731,434878.61,14,8.3
